附件1：违法网站域名（13480个）,,,,
序号,网站名称,URL,网站IP地址,类别
12178,裸聊网站,http://nh2.cn-hc.com,204.45.225.2,淫秽色情
12179,裸聊网站,http://mm.get32.com,72.167.180.222,淫秽色情
12180,裸聊网站,http://meinv.02594.com,46.21.157.45,淫秽色情
12181,裸聊网站,http://ks.35353.info,204.45.24.230,淫秽色情
12182,裸聊网站,http://jyqq.net,60.199.114.66,淫秽色情
12183,裸聊网站,http://jigese.com,98.126.46.179,淫秽色情
12184,裸聊网站,http://a1.newloves.net,66.90.120.227,淫秽色情
12185,裸聊网站,http://52tuifan.com,173.252.197.112,淫秽色情
12186,裸聊网-裸体网站,http://www.qqliao.com,208.43.139.176,淫秽色情
12187,裸聊网-裸体网站,http://qc.7777p.com,204.45.225.11,淫秽色情
12188,裸聊网_裸聊网址_裸聊聊天室,http://yeliao.02594.com,46.21.157.45,淫秽色情
12189,裸聊网_裸聊网址_裸聊聊天室,http://www.jzmir3.com,60.199.114.66,淫秽色情
12190,裸聊网_裸聊网址_裸聊聊天室,http://www.100vs888.com,98.126.239.28,淫秽色情
12191,裸聊网_裸聊网址_裸聊聊天室,http://6se.lailiaotian8.info,173.236.239.47,淫秽色情
12192,裸聊网,http://zs6.ee88.info,76.73.99.157,淫秽色情
12193,裸聊网,http://www.sys8kv.com,50.93.197.201,淫秽色情
12194,裸聊网,http://www.qdcp8.com,66.96.160.156,淫秽色情
12195,裸聊网,http://www.meibaimianmo.com,46.21.157.45,淫秽色情
12196,裸聊网,http://www.ktv87.com,98.126.244.100,淫秽色情
12197,裸聊网,http://www.gogo679.com,199.119.203.4,淫秽色情
12198,裸聊网,http://www.godliao.com,98.126.240.181,淫秽色情
12199,裸聊网,http://www.diniao.net,96.44.153.96,淫秽色情
12200,裸聊网,http://vb7.69696.info,204.45.24.221,淫秽色情
12201,裸聊网,http://vb2.69696.info,204.45.24.221,淫秽色情
12202,裸聊网,http://liaotian.02594.com,46.21.157.45,淫秽色情
12203,裸聊网,http://in.67676.info,204.45.24.220,淫秽色情
12204,裸聊网,http://ga6.33gao.info,204.45.24.243,淫秽色情
12205,裸聊网,http://du1.86866.info,204.45.225.5,淫秽色情
12206,裸聊网,http://avlang.shemm.info,173.231.56.8,淫秽色情
12207,裸聊网,http://a2.mmlarnp.com,66.90.120.229,淫秽色情
12208,裸聊网,http://a1.riveroffice.net,66.90.120.214,淫秽色情
12209,裸聊网,http://618kv.com,74.82.183.53,淫秽色情
12210,裸聊网,http://198it.com,74.117.62.185,淫秽色情
12211,裸聊视频,http://www.liaotianshi.net,111.92.236.126,淫秽色情
12212,裸聊视频,http://jx.26262.info,204.45.24.226,淫秽色情
12213,裸聊视频,http://119gc.com,204.45.24.246,淫秽色情
12214,裸聊视频,http://18moo.com,204.45.24.226,淫秽色情
12215,裸聊聊天室网站,http://www.caoliuse.com,98.126.251.37,淫秽色情
12216,裸聊聊天室网站,http://kz.pemim.info,96.44.137.90,淫秽色情
12217,裸聊聊天室网站,http://hy.ee66.info,204.45.24.220,淫秽色情
12218,裸聊聊天室网站,http://a1.inessential.net,66.90.120.230,淫秽色情
12219,裸聊聊天室,http://www.909908.com,74.82.184.152,淫秽色情
12220,裸聊聊天室,http://wei8.info,76.73.99.158,淫秽色情
12221,裸聊聊天室,http://www.sg21sj.com,14.102.247.254,淫秽色情
12222,裸聊聊天室,http://www.liao.tc,173.231.56.8,淫秽色情
12223,裸聊聊天室,http://www.298yx.com,98.126.117.196,淫秽色情
12224,裸聊聊天室,http://www.198it.com,74.117.62.185,淫秽色情
12225,裸聊聊天室,http://taogool.com,173.254.203.106,淫秽色情
12226,裸聊聊天室,http://rt.yishangfang.com,204.45.123.12,淫秽色情
12227,裸聊聊天室,http://o.9tuo.info,204.45.24.246,淫秽色情
12228,裸聊聊天室,http://lts.yiyirtys.com,208.110.66.66,淫秽色情
12229,裸聊聊天室,http://jo4.55hao.info,204.45.24.222,淫秽色情
12230,裸聊聊天室,http://hqz886.com,204.45.71.98,淫秽色情
12231,裸聊聊天室,http://book.5sai.net,173.224.216.35,淫秽色情
12232,裸聊聊天室,http://at.11dmc.com,204.45.24.227,淫秽色情
12233,裸聊聊天室,http://a1.prefer1000.net,66.90.120.222,淫秽色情
12234,裸聊,http://kk44kk.co.cc,174.127.78.13,淫秽色情
12235,轮奸偷拍,http://www.lunj999.net,204.45.66.126,淫秽色情
12236,伦理资源,http://www.789zy.org,203.141.138.112,淫秽色情
12237,伦理映画,http://cn.ady2.info,174.139.107.46,淫秽色情
12238,伦理电影,http://a.j778.com,97.74.171.14,淫秽色情
12239,露露人体艺术,http://www.lulurt.com,184.171.165.222,淫秽色情
12240,龍壇書網,http://ebook.s-dragon.org,72.9.150.10,淫秽色情
12241,龙腾小说网,http://www.ltxsw.com,184.171.167.235,淫秽色情
12242,六月天,http://www.777yue.com,96.44.129.189,淫秽色情
12243,刘淫园,http://www.6ypark.com,208.53.161.163,淫秽色情
12244,聊天室,http://www.knyoo.com,184.105.161.134,淫秽色情
12245,两性花园,http://www.hi-kiss.com,211.78.23.97,淫秽色情
12246,良人社,http://www.lrsdh.com,204.45.6.50,淫秽色情
12247,乐趣聊天室,http://www.58jiaoyou.com,204.74.222.219,淫秽色情
12248,老狼影院,http://www.llse.net,67.159.15.237,淫秽色情
12249,老狼居,http://www.laolangju.com,184.171.162.132,淫秽色情
12250,浪妹AV成人电影,http://lmav.info,72.167.63.214,淫秽色情
12251,浪妹AV,http://av.kjmm.info,72.167.63.214,淫秽色情
12252,浪妹,http://av.lmav.info,72.167.63.214,淫秽色情
12253,狼友在线,http://www.lylt.co.cc,38.100.19.120,淫秽色情
12254,狼友休闲,http://youlongxifeng.com,74.82.177.142,淫秽色情
12255,狼客网,http://baidi.aa.am,178.18.87.141,淫秽色情
12256,狼客网,http://956wg.nan.cl,184.154.126.218,淫秽色情
12257,辣手,http://chat.aaaa1117.info,210.242.195.28,淫秽色情
12258,辣妹视讯,http://sex520.net,66.147.242.88,淫秽色情
12259,快乐广场,http://bbs.avavmv.info,66.90.73.61,淫秽色情
12260,快乐档案,http://www.kuailedangan.net,184.168.77.6,淫秽色情
12261,快乐城广场,http://67.159.7.194,67.159.7.194,淫秽色情
12262,快看,http://www.vvker.com,173.208.160.163,淫秽色情
12263,快播在线伦理电影,http://s1.xiaosegei.com,74.91.27.76,淫秽色情
12264,快播伦理电影,http://qvod.mndh.info,174.139.0.11,淫秽色情
12265,快播伦理电影,http://a8.1x.biz,78.46.102.36,淫秽色情
12266,快播伦理,http://6881.info,174.139.105.253,淫秽色情
12267,快播链,http://www.qvodlink.com,74.82.176.252,淫秽色情
12268,快播链,http://www.372122.com,74.82.176.252,淫秽色情
12269,快播电影院,http://www.dy571.com,173.252.199.82,淫秽色情
12270,快播电影院,http://www.dy50.net,216.218.246.111,淫秽色情
12271,快播导航,http://tr.37dddr.com,173.208.156.125,淫秽色情
12272,快播成人导航,http://www.onemeinv.com,64.235.57.126,淫秽色情
12273,快播a片网,http://www.654p.com,74.82.178.148,淫秽色情
12274,快播A片电影,http://www.987qq.com,109.169.59.196,淫秽色情
12275,酷乐人体艺术图片,http://www.kuulee.net,173.208.157.242,淫秽色情
12276,酷爱人体艺术,http://www.wytrt.com,96.44.178.102,淫秽色情
12277,口交影院,http://www.ylsn.net,184.22.231.50,淫秽色情
12278,空姐电影网,http://www.123xxx.us,74.63.216.119,淫秽色情
12279,可爱色图,http://keaitupian.info,74.82.183.88,淫秽色情
12280,看看电影吧,http://www.kkdyb.com,208.98.13.251,淫秽色情
12281,看看吧,http://www.kkan8.com,174.138.174.52,淫秽色情
12282,看看,http://www.i9love.com,46.21.158.221,淫秽色情
12283,看K播,http://kk44kk.com,174.127.90.60,淫秽色情
12284,开心四房播播,http://se48.com,66.90.89.188,淫秽色情
12285,开心色色网,http://wawa6.info,204.12.204.130,淫秽色情
12286,开心激情网,http://www.945se.com,108.62.115.74,淫秽色情
12287,开心激情网,http://wawa7.info,204.12.204.130,淫秽色情
12288,开心激情网,http://wawa4.info,204.12.204.130,淫秽色情
12289,开心激情网,http://wawa3.info,204.12.204.130,淫秽色情
12290,开心激情网,http://wawa0.info,204.12.204.130,淫秽色情
12291,开心激情网,http://waa1.info,204.12.204.130,淫秽色情
12292,开心激情网,http://lfie.info,204.12.204.130,淫秽色情
12293,开心激情网,http://cjdi.info,204.12.204.130,淫秽色情
12294,开心成人娱乐,http://www.kxqvod.org,98.126.228.11,淫秽色情
12295,开心成人影,http://www.se123456.com,74.126.181.219,淫秽色情
12296,开心播播网,http://se.566wyt.com,74.63.101.78,淫秽色情
12297,开苞电影网,http://www.sesebbb6.com,98.126.48.83,淫秽色情
12298,开苞电影网,http://sesebbbb.com,98.126.48.82,淫秽色情
12299,开苞电影,http://www.haose168.com,98.126.48.82,淫秽色情
12300,卡拉娱乐网,http://www.karayou.com,199.27.135.41,淫秽色情
12301,绝色美女图片网,http://www.159123.com,98.126.16.18,淫秽色情
12302,巨乳av女優,http://www.binyu.jp,124.33.124.121,淫秽色情
12303,就要看,http://www.91k.tv,74.82.191.84,淫秽色情
12304,就上护士,http://www.93hushi.com,174.127.88.88,淫秽色情
12305,就去吻,http://www.88wen.us,96.44.129.186,淫秽色情
12306,就去色色,http://www.97ss.cc,76.164.196.7,淫秽色情
12307,就去品色,http://www.76yin.com,184.95.62.45,淫秽色情
12308,就去操逼网,http://www.okxxoo.com,98.126.230.99,淫秽色情
12309,就爱母亲,http://www.92muqin.com,66.154.127.153,淫秽色情
12310,救国集中淫,http://c9.6pdy.info,204.12.238.76,淫秽色情
12311,救国P2P,http://70.86.57.181,70.86.57.181,淫秽色情
12312,酒色娱乐网,http://www.hdku6.net,204.45.58.58,淫秽色情
12313,酒色网,http://www.seyudao.com,74.82.191.72,淫秽色情
12314,酒色网,http://www.973p.com,96.44.186.250,淫秽色情
12315,酒色网,http://jiu.ah63.com,173.244.218.24,淫秽色情
12316,酒色天堂,"http://94god.C.la ",91.121.119.173,淫秽色情
12317,酒店援交,http://memecam.info,61.31.226.246,淫秽色情
12318,久播播成仁GV在线电影,http://www.oreact.net,69.30.238.50,淫秽色情
12319,九色鹿社区,http://www.jiuselu.net,74.63.71.250,淫秽色情
12320,九妹图社,http://www.99mm.cc,173.245.83.61,淫秽色情
12321,九城社区,http://50.93.195.193,50.93.195.193,淫秽色情
12322,焦點討論區,http://www.macau-focus.com,202.181.187.45,淫秽色情
12323,交友专区,http://3gtvt.com,204.45.24.229,淫秽色情
12324,佳佳日本人体艺术,http://www.80renti.com,173.245.79.83,淫秽色情
12325,加勒逼A片網,http://okavai.info,50.22.160.66,淫秽色情
12326,加勒B,http://avaik.info,50.22.160.66,淫秽色情
12327,极品少妇,http://www.shaofu.in,66.212.30.179,淫秽色情
12328,极品少妇,http://www.jpsf2011.com,211.3.105.249,淫秽色情
12329,极品浪女影院,http://www.jp323.com,96.44.183.45,淫秽色情
12330,极品姐姐,http://www.jiejiedy.com,74.82.174.98,淫秽色情
12331,极爱御姐,http://www.jiyj.net,76.73.75.245,淫秽色情
12332,激情网,http://www.se939.com,66.90.89.190,淫秽色情
12333,激情爽片,http://ruoyinruoxian.info,184.22.68.220,淫秽色情
12334,激情视讯聊天室,http://www.wgw8.com,184.168.161.6,淫秽色情
12335,激情视频聊天室,http://liao.glooenergy.info,98.126.50.202,淫秽色情
12336,激情视频聊天,http://yyyar.com,74.82.179.117,淫秽色情
12337,激情视频聊天,http://ystop5.info,109.169.68.166,淫秽色情
12338,激情视频聊天,http://www.qqwu8.com,96.44.137.9,淫秽色情
12339,激情视频聊天,http://www.7dgb.com,184.168.54.48,淫秽色情
12340,激情世纪网,http://www.jiqing2000.com,184.164.145.143,淫秽色情
12341,激情世纪网,http://qmsewu.com,174.127.70.59,淫秽色情
12342,激情世纪网,http://bbs3.jiqing2000.com,174.138.175.68,淫秽色情
12343,激情骚土豆,http://www.saotudou.com,98.126.143.242,淫秽色情
12344,激情美女视频聊天室,http://cgjjg.1435.87871018.9988yyy.info,199.119.200.117,淫秽色情
12345,激情美女视频,http://caice.pushchina.com,199.119.200.117,淫秽色情
12346,激情裸聊,http://www.mm585.com,83.170.72.109,淫秽色情
12347,激情裸聊,http://www.jolin1987.com,184.82.133.187,淫秽色情
12348,激情裸聊,http://lovezuoai.info,208.109.44.26,淫秽色情
12349,激情聊天室,http://www.vipliao.com,174.139.107.236,淫秽色情
12350,激情聊天室,http://www.rrdnf.com,173.201.111.124,淫秽色情
12351,激情聊天室,http://www.mmliao8.net,184.105.241.236,淫秽色情
12352,激情聊天室,http://www.fxcpin.com,109.169.68.166,淫秽色情
12353,激情聊天室,http://www.eshibobcw.com,98.126.184.234,淫秽色情
12354,激情聊天室,http://www.591ho.com,96.44.182.138,淫秽色情
12355,激情聊天室,http://jiaoyunshi.info,184.168.192.28,淫秽色情
12356,激情聊天室,http://a1.repoured.net,66.90.120.220,淫秽色情
12357,激情聊天时,http://hi.aa22.info,204.45.24.228,淫秽色情
12358,激情聊天,http://dear.dengnilai.net,66.160.143.9,淫秽色情
12359,激情剧,http://www.jiqingju.com,184.168.181.1,淫秽色情
12360,激情姐弟,http://www.66jiedi.com,66.154.127.150,淫秽色情
12361,激情妓院,http://www.av578.com,96.44.187.110,淫秽色情
12362,激情电影,http://my.fr.am,96.44.178.151,淫秽色情
12363,激情电影,http://g03.info,14.102.247.228,淫秽色情
12364,激情成人,http://www.jiqing.us,184.105.171.218,淫秽色情
12365,激情AV,http://avsdd.ggg-av.com,64.27.13.7,淫秽色情
12366,激清视频网,http://hainannongjiale.com,174.139.14.154,淫秽色情
12367,激清视频网,http://a2.51lifelove.com,66.90.122.14,淫秽色情
12368,激清视频网,http://39c.dengnilai.net,184.82.39.28,淫秽色情
12369,机霸情色网,http://bbs01.rich178.net,206.108.54.163,淫秽色情
12370,火爆論壇,http://for88.com,184.154.106.18,淫秽色情
12371,黄色网,http://qvod380.com,69.197.138.139,淫秽色情
12372,皇家礼炮影院,http://dvd.98zzz.com,96.44.130.51,淫秽色情
12373,换妻俱乐部,http://desire-taiwan.com,173.231.4.86,淫秽色情
12374,幻喚愛,http://sex168.cc,216.24.205.166,淫秽色情
12375,华夏视觉,http://hxeye.com,173.208.165.173,淫秽色情
12376,华人情色娱乐网,http://www.qvod-play.com,173.234.214.195,淫秽色情
12377,华人情色娱乐网,http://www.kan3ji.com,204.12.208.77,淫秽色情
12378,华人情色娱乐网,http://bw289.info,98.126.240.126,淫秽色情
12379,华人情色排行,http://sex.yoyokiki.com,209.200.242.240,淫秽色情
12380,华人城,http://www.huarencheng.org,69.163.37.254,淫秽色情
12381,华人城,http://huarencheng.com,69.163.37.115,淫秽色情
12382,花花电影,http://www.huahuady.net,204.45.113.62,淫秽色情
12383,花和尚成人网,http://www.17hhs.com,173.254.198.92,淫秽色情
12384,蝴蝶谷,http://www.663dd.com,69.163.33.59,淫秽色情
12385,蝴蝶谷,http://www.663cc.com,69.163.33.59,淫秽色情
12386,洪爺論壇,http://to.hyebbs.com,96.9.185.247,淫秽色情
12387,红河谷,http://www.myhhg.com,67.228.10.100,淫秽色情
12388,好人体艺术,http://www.haorenti.com,173.245.68.86,淫秽色情
12389,好了av影院,http://www.gaoav.com,67.213.219.92,淫秽色情
12390,好客人成人网,http://haoseke.info,173.234.50.4,淫秽色情
12391,好电影成人网,"http://www.kanhdy.net ",173.252.207.165,淫秽色情
12392,好电影成人网,http://www.kanhdy.com,173.252.207.165,淫秽色情
12393,韓國情色圖片電影網,http://www.hbabe.com,216.131.117.27,淫秽色情
12394,韩国伦理电影,http://www.406.cc,98.126.26.251,淫秽色情
12395,海外华人论坛,http://bbs.get32.com,173.201.230.153,淫秽色情
12396,哈学小说网,http://www.haedu.net,64.90.55.124,淫秽色情
12397,哈特成人影視網,http://www.avhate.net,70.36.97.12,淫秽色情
12398,哈拉网络社区,http://bbs.557.com.tw,202.60.248.2,淫秽色情
12399,国人色导航,http://www.grsdh1.com,65.49.37.119,淫秽色情
12400,国际人体艺术,http://www.gjrenti.com,96.46.13.53,淫秽色情
12401,广州小姐上门服务,http://www.020qrd.com,173.252.202.233,淫秽色情
12402,观看美女脱衣表演,http://www.mm389.com,208.115.246.34,淫秽色情
12403,谷歌色,http://www.8se.me,174.139.195.237,淫秽色情
12404,古多网,http://www.guduo.cc,174.139.207.18,淫秽色情
12405,给力社,"http://www.geilishe.com ",61.93.192.163,淫秽色情
12406,搞熟女电影网,http://www.777kkk.us,74.63.216.119,淫秽色情
12407,搞处女,http://44dy.net,76.73.99.50,淫秽色情
12408,高清色,http://gaoqingtupian.info,74.82.183.88,淫秽色情
12409,高清成人网,http://www.ayd644.com,69.30.238.146,淫秽色情
12410,高清成人电影网,http://74.82.189.244,74.82.189.244,淫秽色情
12411,高清xxoo,http://www.vip178.net,97.74.144.172,淫秽色情
12412,高清xx1234,http://www.xxx1234.com,204.152.203.131,淫秽色情
12413,干妹妹,http://174.37.163.97,174.37.163.97,淫秽色情
12414,丐帮情色论坛,http://www.verygb.com,67.228.48.123,淫秽色情
12415,夫妻湾,http://www.91fuqi.com,208.53.146.35,淫秽色情
12416,凤凰卫视成人台,http://www.5kk.us,126.109.79.247,淫秽色情
12417,风情社区,http://www.fengqing.us,75.125.167.133,淫秽色情
12418,丰满老师,http://www.17laoshi.com,204.152.198.61,淫秽色情
12419,粉嫩处女网,http://www.sesebbb1.com,98.126.48.83,淫秽色情
12420,菲菲人体艺术,http://www.v147.com,98.126.131.99,淫秽色情
12421,非漫不可,http://www.chrislin2k.com,74.208.177.19,淫秽色情
12422,放放电影,http://ffdyw.net,98.126.14.139,淫秽色情
12423,放荡少妇,http://www.tanhuan.net,112.121.183.139,淫秽色情
12424,放荡少妇,http://www.ailintxt.com,112.121.183.139,淫秽色情
12425,放荡少妇,http://www.588rt.com,112.121.183.139,淫秽色情
12426,發燒網,http://www.fevernet.com,58.176.133.248,淫秽色情
12427,多人在线,http://gggee.com,74.82.179.122,淫秽色情
12428,多情嫖客网,http://www.10xo.com,211.3.105.249,淫秽色情
12429,东莞桑拿网,http://www.dgsnjs.com,184.168.109.40,淫秽色情
12430,东京熟电影,http://www.djsdy.com,74.82.183.88,淫秽色情
12431,东方小镇论坛,http://67.228.87.108,67.228.87.108,淫秽色情
